S	BETX	BETY	DX	DPX	ALFX	ALFY	MUX	MUY
-3	7.312328339	7.986260891	-0.00690434	2.48E-07	1.920372844	0.451564789	-0.174049644	-0.067614172
-2.99	7.273992539	7.977246285	-0.006904338	2.48E-07	1.91396308	0.450057596	-0.173831491	-0.067414616
-2.98	7.235770226	7.968258858	-0.006904335	2.48E-07	1.90755105	0.448549807	-0.173612146	-0.06721506
-2.97	7.197690487	7.959304333	-0.006904333	2.48E-07	1.901141167	0.447042644	-0.173391609	-0.067015265
-2.96	7.159724236	7.950376511	-0.006904331	2.48E-07	1.894729376	0.445534885	-0.173169641	-0.066815232
-2.95	7.121900559	7.941483498	-0.006904328	2.48E-07	1.88831985	0.444027662	-0.172946958	-0.06661496
-2.94	7.084192276	7.932616234	-0.006904325	2.48E-07	1.881907702	0.442519903	-0.172722844	-0.066414331
-2.93	7.046626091	7.923782349	-0.006904323	2.48E-07	1.875497818	0.44101271	-0.172497777	-0.066213702
-2.92	7.009187222	7.914978981	-0.006904321	2.48E-07	1.869088411	0.439505547	-0.17227128	-0.066012715
-2.91	6.971862793	7.906201839	-0.006904318	2.48E-07	1.862676501	0.437997788	-0.172043352	-0.065811489
-2.9	6.934679985	7.897458553	-0.006904315	2.48E-07	1.856266737	0.436490536	-0.171814947	-0.065610145
-2.89	6.897610664	7.88874197	-0.006904313	2.48E-07	1.849854231	0.434982777	-0.171584396	-0.065408324
-2.88	6.860683441	7.880058289	-0.006904311	2.48E-07	1.843444347	0.433475494	-0.171353368	-0.065206622
-2.87	6.823870659	7.871402264	-0.006904309	2.48E-07	1.837032557	0.431967706	-0.171120672	-0.065004443
-2.86	6.787198544	7.862780571	-0.006904305	2.48E-07	1.830622554	0.430460453	-0.170887021	-0.064802264
-2.85	6.7506423	7.85418272	-0.006904303	2.48E-07	1.824209929	0.428952634	-0.170651702	-0.064599608
-2.84	6.7142272	7.845620155	-0.006904301	2.48E-07	1.817800283	0.427445382	-0.170415191	-0.064396952
-2.83	6.677941322	7.837087631	-0.006904298	2.48E-07	1.811390162	0.425938129	-0.170177488	-0.064193939
-2.82	6.641768456	7.828582287	-0.006904296	2.48E-07	1.804977775	0.424430311	-0.169938592	-0.063990687
-2.81	6.60573864	7.820109844	-0.006904293	2.48E-07	1.79856801	0.422923058	-0.169698266	-0.063787316
-2.8	6.569823265	7.811664581	-0.006904292	2.48E-07	1.792155981	0.421415269	-0.169456748	-0.063583706
-2.79	6.534050942	7.803254128	-0.006904288	2.48E-07	1.785746098	0.419908047	-0.1692138	-0.063379858
-2.78	6.498392105	7.794868469	-0.006904285	2.48E-07	1.77933383	0.418400258	-0.168969659	-0.063175653
-2.77	6.46287632	7.786517143	-0.006904284	2.48E-07	1.772923946	0.416893065	-0.168724088	-0.062971447
-2.76	6.427474976	7.778191567	-0.006904281	2.48E-07	1.766512156	0.415385306	-0.168477086	-0.062767003
-2.75	6.392215729	7.769901276	-0.006904278	2.48E-07	1.760102511	0.413878143	-0.168229131	-0.062562202
-2.74	6.357085228	7.761641502	-0.006904276	2.48E-07	1.753692865	0.41237092	-0.167979507	-0.062357281
-2.73	6.322068691	7.753406048	-0.006904273	2.48E-07	1.747280955	0.410863161	-0.167728452	-0.062152241
-2.72	6.287194252	7.745206356	-0.006904271	2.48E-07	1.740871191	0.409355968	-0.167475728	-0.061946844
-2.71	6.252434731	7.737031937	-0.006904269	2.48E-07	1.734459162	0.407848209	-0.167221574	-0.061741207
-2.7	6.217815399	7.728892803	-0.006904266	2.48E-07	1.728049517	0.406341016	-0.166966466	-0.061535452
-2.69	6.183312416	7.720778465	-0.006904264	2.48E-07	1.721637249	0.404833257	-0.166709928	-0.06132922
-2.68	6.148949623	7.712697983	-0.006904261	2.48E-07	1.715227485	0.403326005	-0.166451721	-0.061122988
-2.67	6.114715099	7.704648495	-0.006904259	2.48E-07	1.70881784	0.401818812	-0.166192321	-0.060916756
-2.66	6.08059454	7.69662571	-0.006904256	2.48E-07	1.702405334	0.400310963	-0.165931253	-0.060709809
-2.65	6.046615601	7.688634872	-0.006904253	2.48E-07	1.695995688	0.398803711	-0.165668516	-0.0605031
-2.64	6.012752533	7.680672646	-0.006904251	2.48E-07	1.689583063	0.397295892	-0.165404586	-0.060295795
-2.63	5.979029656	7.672743797	-0.006904248	2.48E-07	1.68317306	0.39578864	-0.165139226	-0.060088609
-2.62	5.945422173	7.664840221	-0.006904246	2.48E-07	1.676760912	0.394280791	-0.164872197	-0.059880947
-2.61	5.911955833	7.656970978	-0.006904244	2.48E-07	1.67035079	0.392773509	-0.164604215	-0.059673403
-2.6	5.878604412	7.649129391	-0.006904241	2.48E-07	1.663938403	0.39126569	-0.164333848	-0.059465264
-2.59	5.845395088	7.641320229	-0.006904239	2.48E-07	1.6575284	0.389758438	-0.164062528	-0.059257124
-2.58	5.812312603	7.63354063	-0.006904236	2.48E-07	1.651118517	0.388251156	-0.1637893	-0.059048746
-2.57	5.779346466	7.625788689	-0.006904234	2.48E-07	1.644706011	0.386743307	-0.163514642	-0.05884013
-2.56	5.746520996	7.618070126	-0.006904231	2.48E-07	1.638296008	0.385236025	-0.163238792	-0.058631276
-2.55	5.713811874	7.610378265	-0.006904229	2.48E-07	1.631883621	0.383728206	-0.162961034	-0.058422182
-2.54	5.68124342	7.602720261	-0.006904227	2.48E-07	1.625473857	0.382220954	-0.162681608	-0.05821297
-2.53	5.64879036	7.595088959	-0.006904224	2.48E-07	1.61906147	0.380713165	-0.162400512	-0.058003519
-2.52	5.61647892	7.587491512	-0.006904222	2.48E-07	1.612651706	0.379205912	-0.162117986	-0.05779395
-2.51	5.584282875	7.579919815	-0.006904219	2.48E-07	1.606239557	0.377698124	-0.161833791	-0.057584141
-2.5	5.55222702	7.572382927	-0.006904216	2.48E-07	1.599829674	0.376190871	-0.161547927	-0.057374094
-2.49	5.520300865	7.564875603	-0.006904214	2.48E-07	1.593420029	0.374683678	-0.161260633	-0.057163928
-2.48	5.488490105	7.557394981	-0.006904211	2.48E-07	1.58700788	0.373175919	-0.160971193	-0.056953286
-2.47	5.456820488	7.549947739	-0.006904209	2.48E-07	1.580598235	0.371668696	-0.160680322	-0.056742524
-2.46	5.425266266	7.542529106	-0.006904207	2.48E-07	1.574186206	0.370160997	-0.160388021	-0.056531762
-2.45	5.393853188	7.535142422	-0.006904203	2.48E-07	1.56777668	0.368653774	-0.160093812	-0.056320642
-2.44	5.362555981	7.527783394	-0.006904202	2.48E-07	1.561364651	0.367146075	-0.159797696	-0.056109284
-2.43	5.331398964	7.520455837	-0.006904199	2.48E-07	1.554955244	0.365638852	-0.159500388	-0.055897687
-2.42	5.300370216	7.513159752	-0.006904197	2.48E-07	1.548545361	0.364131689	-0.159200935	-0.055686091
-2.41	5.269456863	7.505891323	-0.006904194	2.48E-07	1.542133331	0.36262393	-0.158899574	-0.055474018
-2.4	5.238683701	7.498655319	-0.006904192	2.48E-07	1.535723686	0.361116707	-0.158596544	-0.055261944
-2.39	5.208026886	7.491446495	-0.00690419	2.48E-07	1.529311538	0.359608889	-0.158291845	-0.055049632
-2.38	5.177509785	7.48427105	-0.006904187	2.48E-07	1.522901535	0.358101696	-0.157985238	-0.054837082
-2.37	5.147109032	7.477122307	-0.006904184	2.48E-07	1.516489387	0.356593847	-0.157677202	-0.054624294
-2.36	5.116847992	7.470006466	-0.006904181	2.48E-07	1.510079384	0.355086565	-0.157367019	-0.054411267
-2.35	5.086703301	7.462917328	-0.006904179	2.48E-07	1.503666878	0.353578776	-0.157055168	-0.05419812
-2.34	5.056697846	7.455862999	-0.006904177	2.48E-07	1.497256994	0.352071494	-0.15674117	-0.053984736
-2.33	5.026821613	7.44883728	-0.006904174	2.48E-07	1.490846992	0.350564241	-0.156425742	-0.053771232
-2.32	4.997061729	7.441839218	-0.006904172	2.48E-07	1.484434843	0.349056423	-0.156108169	-0.05355749
-2.31	4.967441559	7.434874535	-0.006904169	2.48E-07	1.47802484	0.3475492	-0.155788688	-0.05334339
-2.3	4.93793869	7.427937508	-0.006904166	2.48E-07	1.471612692	0.346041381	-0.155467061	-0.05312929
-2.29	4.908576012	7.421031952	-0.006904164	2.48E-07	1.465202808	0.344534129	-0.155144004	-0.052914952
-2.28	4.879330635	7.414155483	-0.006904162	2.48E-07	1.45879066	0.34302637	-0.154818801	-0.052700375
-2.27	4.850224495	7.40731144	-0.00690416	2.48E-07	1.452381015	0.341519177	-0.154491691	-0.05248556
-2.26	4.821234703	7.400494576	-0.006904157	2.48E-07	1.445969105	0.340011418	-0.154162435	-0.052270625
-2.25	4.792385101	7.393710613	-0.006904154	2.48E-07	1.43955946	0.338504255	-0.153831033	-0.052055453
-2.24	4.763664246	7.386957169	-0.006904151	2.48E-07	1.433149815	0.336997032	-0.153498201	-0.051840161
-2.23	4.735059738	7.38022995	-0.006904149	2.48E-07	1.426737785	0.335489273	-0.153163223	-0.05162463
-2.22	4.706594467	7.373537064	-0.006904147	2.48E-07	1.42032814	0.33398211	-0.15282586	-0.051408862
-2.21	4.678247452	7.36687088	-0.006904145	2.48E-07	1.413916111	0.332474351	-0.152486829	-0.051192854
-2.2	4.650038242	7.360238075	-0.006904142	2.48E-07	1.407506466	0.330967128	-0.152145652	-0.050976847
-2.19	4.621946812	7.353632927	-0.00690414	2.48E-07	1.401094317	0.329459369	-0.151802091	-0.050760363
-2.18	4.593993187	7.34705925	-0.006904137	2.48E-07	1.394684553	0.327952147	-0.151456384	-0.050543879
-2.17	4.566168308	7.340516567	-0.006904135	2.48E-07	1.38827467	0.326444894	-0.151109247	-0.050327156
-2.16	4.538460732	7.334001064	-0.006904132	2.48E-07	1.381862521	0.324937105	-0.150759963	-0.050110315
-2.15	4.510891914	7.327518463	-0.006904129	2.48E-07	1.375452757	0.323429823	-0.150408058	-0.049893235
-2.14	4.483440876	7.321063519	-0.006904127	2.48E-07	1.369040251	0.321922034	-0.150054006	-0.049675916
-2.13	4.45612812	7.314641476	-0.006904124	2.48E-07	1.362630248	0.320414752	-0.149697809	-0.049458359
-2.12	4.428933144	7.308246613	-0.006904122	2.48E-07	1.356217861	0.318906903	-0.149339704	-0.049240564
-2.11	4.40187645	7.301883698	-0.006904119	2.48E-07	1.349807978	0.317399621	-0.148979215	-0.049022768
-2.1	4.374938011	7.295550346	-0.006904117	2.48E-07	1.343395591	0.315891802	-0.148616819	-0.048804735
-2.09	4.348137379	7.289247513	-0.006904115	2.48E-07	1.336985588	0.31438452	-0.148251561	-0.048586462
-2.08	4.321465969	7.282976151	-0.006904112	2.48E-07	1.330575585	0.312877268	-0.147884635	-0.04836819
-2.07	4.294912338	7.276732445	-0.006904109	2.48E-07	1.324163199	0.311369419	-0.147514848	-0.048149441
-2.06	4.26849699	7.270521164	-0.006904107	2.48E-07	1.317753315	0.309862167	-0.14714363	-0.047930692
-2.05	4.242199898	7.264337063	-0.006904104	2.48E-07	1.311340928	0.308354348	-0.146769552	-0.047711705
-2.04	4.216040611	7.258185864	-0.006904102	2.48E-07	1.304930925	0.306847096	-0.146393327	-0.047492479
-2.03	4.190000534	7.252063274	-0.006904099	2.48E-07	1.298518777	0.305339277	-0.14601448	-0.047273014
-2.02	4.164098263	7.245972633	-0.006904097	2.48E-07	1.292108774	0.303832054	-0.145633726	-0.04705355
-2.01	4.138314724	7.239909649	-0.006904095	2.48E-07	1.285696507	0.302324235	-0.145250348	-0.046833728
-2	4.112669468	7.233878613	-0.006904092	2.48E-07	1.279286861	0.300817043	-0.144864349	-0.046613906
-1.99	4.087152481	7.227878571	-0.006904089	2.48E-07	1.272877097	0.29930982	-0.144476203	-0.046393846
-1.98	4.061754227	7.221906185	-0.006904086	2.48E-07	1.266465068	0.297802031	-0.144085912	-0.046173547
-1.97	4.036493778	7.215966702	-0.006904084	2.48E-07	1.260055304	0.296294868	-0.143692521	-0.04595301
-1.96	4.011352062	7.210054398	-0.006904082	2.48E-07	1.253643394	0.294787109	-0.143296747	-0.045732354
-1.95	3.986347675	7.204175472	-0.00690408	2.48E-07	1.247233868	0.293279946	-0.142899064	-0.045511578
-1.94	3.961462975	7.19832325	-0.006904077	2.48E-07	1.240821719	0.291772217	-0.142498521	-0.045290564
-1.93	3.936715126	7.192504406	-0.006904075	2.48E-07	1.234412193	0.290265024	-0.142095832	-0.045069431
-1.92	3.912096024	7.186715126	-0.006904071	2.48E-07	1.228002667	0.288757831	-0.141690282	-0.044848059
-1.91	3.887595654	7.18095398	-0.006904069	2.48E-07	1.2215904	0.287250072	-0.14128211	-0.044626449
-1.9	3.863232136	7.175225258	-0.006904068	2.48E-07	1.215180874	0.285742879	-0.140871314	-0.04440472
-1.89	3.838987112	7.169524193	-0.006904065	2.48E-07	1.208768606	0.28423509	-0.140458135	-0.044182752
-1.88	3.814879417	7.163854599	-0.006904063	2.48E-07	1.202358604	0.282727838	-0.140042333	-0.043960665
-1.87	3.790891171	7.158214569	-0.00690406	2.48E-07	1.195946336	0.281220019	-0.13962367	-0.043738459
-1.86	3.767040014	7.152606487	-0.006904057	2.48E-07	1.189536333	0.279712737	-0.139202146	-0.043516014
-1.85	3.743307591	7.147025585	-0.006904054	2.48E-07	1.183124065	0.278204918	-0.138778715	-0.043293332
-1.84	3.719712973	7.141477585	-0.006904053	2.48E-07	1.176713944	0.276697636	-0.138351707	-0.043070649
-1.83	3.696246147	7.135959625	-0.00690405	2.48E-07	1.17030406	0.275190353	-0.137922553	-0.042847727
-1.82	3.672898293	7.130469799	-0.006904047	2.48E-07	1.163891792	0.273682535	-0.137490539	-0.042624567
-1.81	3.649688244	7.125012398	-0.006904045	2.48E-07	1.157481909	0.272175282	-0.137055902	-0.042401408
-1.8	3.626597881	7.119581223	-0.006904042	2.48E-07	1.151069641	0.270667493	-0.136618165	-0.042177771
-1.79	3.603644133	7.114184856	-0.00690404	2.48E-07	1.144659758	0.269160271	-0.136178283	-0.041954134
-1.78	3.580810547	7.108815193	-0.006904037	2.48E-07	1.138247728	0.267652452	-0.135734825	-0.041730259
-1.77	3.558114052	7.103478909	-0.006904035	2.48E-07	1.131838083	0.266145289	-0.13528922	-0.041506384
-1.76	3.535537243	7.098170281	-0.006904032	2.48E-07	1.125426054	0.26463753	-0.134840278	-0.041282271
-1.75	3.513097286	7.092893124	-0.00690403	2.48E-07	1.119016409	0.263130367	-0.13438919	-0.041057919
-1.74	3.49078536	7.087646484	-0.006904027	2.48E-07	1.112606764	0.261623204	-0.133934526	-0.040833567
-1.73	3.468593121	7.082427502	-0.006904025	2.48E-07	1.106194735	0.260115445	-0.133477239	-0.040608858
-1.72	3.446537972	7.077241421	-0.006904022	2.48E-07	1.099785328	0.258608222	-0.133016853	-0.040384148
-1.71	3.42460227	7.072083473	-0.00690402	2.48E-07	1.09337306	0.257100463	-0.132553367	-0.040159081
-1.7	3.402802944	7.066957474	-0.006904017	2.48E-07	1.086963534	0.2555933	-0.13208702	-0.039934014
-1.69	3.381123543	7.061859131	-0.006904014	2.48E-07	1.080551386	0.254085541	-0.131617812	-0.039708708
-1.68	3.35958004	7.056794167	-0.006904013	2.48E-07	1.074141622	0.252578288	-0.131145744	-0.039483283
-1.67	3.338165283	7.051758766	-0.00690401	2.48E-07	1.067731738	0.251071066	-0.130670814	-0.039257739
-1.66	3.316869736	7.046751976	-0.006904007	2.48E-07	1.06131947	0.249563247	-0.130192308	-0.039031838
-1.65	3.295710564	7.041775703	-0.006904004	2.48E-07	1.054909468	0.248055995	-0.129710702	-0.038806055
-1.64	3.274672031	7.036828518	-0.006904003	2.48E-07	1.048497081	0.246548176	-0.129226713	-0.038579796
-1.63	3.253768921	7.031913757	-0.006904	2.48E-07	1.042087317	0.245040923	-0.128738908	-0.038353656
-1.62	3.23298645	7.027026653	-0.006903998	2.48E-07	1.03567481	0.243533075	-0.128248243	-0.038127159
-1.61	3.212339878	7.022171974	-0.006903995	2.48E-07	1.029264927	0.242025793	-0.127754239	-0.037900661
-1.6	3.191813946	7.017345429	-0.006903993	2.48E-07	1.022852421	0.240517959	-0.127257375	-0.037673925
-1.59	3.171423674	7.012550354	-0.006903991	2.48E-07	1.016442537	0.239010677	-0.126756935	-0.03744707
-1.58	3.151161909	7.007785797	-0.006903988	2.48E-07	1.010032415	0.237503439	-0.126253633	-0.037220095
-1.57	3.131020308	7.003050804	-0.006903986	2.48E-07	1.003620148	0.235995576	-0.125746755	-0.036992882
-1.56	3.111014843	6.998345375	-0.006903983	2.48E-07	0.997210205	0.234488308	-0.125236778	-0.03676555
-1.55	3.091130257	6.99367094	-0.00690398	2.48E-07	0.990797758	0.232980475	-0.124723462	-0.03653798
-1.54	3.071381331	6.989026547	-0.006903978	2.48E-07	0.984387994	0.231473237	-0.124207525	-0.03631029
-1.53	3.051753044	6.984410763	-0.006903976	2.48E-07	0.977975547	0.229965419	-0.123687057	-0.036082481
-1.52	3.032260895	6.979827881	-0.006903973	2.48E-07	0.971565843	0.228458196	-0.123164205	-0.035854553
-1.51	3.012889624	6.975272656	-0.00690397	2.48E-07	0.965153575	0.226950392	-0.1226373	-0.035626505
-1.5	2.993654013	6.970749855	-0.006903967	2.48E-07	0.958743811	0.22544317	-0.122107772	-0.035398339
-1.49	2.974546433	6.966256619	-0.006903965	2.48E-07	0.952334106	0.223935992	-0.12157443	-0.035169934
-1.48	2.955560207	6.961791992	-0.006903963	2.48E-07	0.945922017	0.222428203	-0.121037511	-0.034941409
-1.47	2.936709404	6.957359314	-0.006903959	2.48E-07	0.939512432	0.22092101	-0.120497732	-0.034712766
-1.46	2.917979956	6.952954769	-0.006903958	2.48E-07	0.933100343	0.219413251	-0.119953422	-0.034483884
-1.45	2.899385452	6.948582649	-0.006903955	2.48E-07	0.926690757	0.217906058	-0.119406251	-0.034255002
-1.44	2.880912781	6.944238663	-0.006903953	2.48E-07	0.920278668	0.216398299	-0.118855743	-0.034025763
-1.43	2.862574577	6.939926148	-0.00690395	2.48E-07	0.913869083	0.214891136	-0.118301658	-0.033796643
-1.42	2.844364882	6.93564415	-0.006903947	2.48E-07	0.907459438	0.213383943	-0.117743759	-0.033567165
-1.41	2.826276541	6.931390762	-0.006903946	2.48E-07	0.90104723	0.211876184	-0.11718276	-0.033337568
-1.4	2.808322907	6.9271698	-0.006903943	2.48E-07	0.894637525	0.210368961	-0.116617708	-0.033107851
-1.39	2.790490627	6.922976494	-0.00690394	2.48E-07	0.888225436	0.208861172	-0.116049079	-0.032878016
-1.38	2.772792816	6.918815136	-0.006903938	2.48E-07	0.881815553	0.207353935	-0.115477113	-0.03264818
-1.37	2.755216599	6.914681435	-0.006903935	2.48E-07	0.875403166	0.205846101	-0.114901094	-0.032417987
-1.36	2.737775326	6.910580635	-0.006903933	2.48E-07	0.868993402	0.204338849	-0.114321975	-0.032187794
-1.35	2.720455647	6.906507492	-0.00690393	2.48E-07	0.862581015	0.20283103	-0.113738326	-0.031957363
-1.34	2.703270674	6.902466774	-0.006903929	2.48E-07	0.856171012	0.201323748	-0.113151817	-0.031726931
-1.33	2.68621397	6.89845562	-0.006903926	2.48E-07	0.849761009	0.199816495	-0.112561254	-0.03149638
-1.32	2.669278622	6.894473553	-0.006903923	2.48E-07	0.843348742	0.198308677	-0.111966638	-0.031265472
-1.31	2.652478218	6.890522957	-0.00690392	2.48E-07	0.836938858	0.196801409	-0.111368684	-0.031034563
-1.3	2.635799885	6.886601448	-0.006903918	2.48E-07	0.83052659	0.195293605	-0.110766677	-0.030803536
-1.29	2.619256258	6.882710934	-0.006903916	2.48E-07	0.824116886	0.193786383	-0.110160856	-0.030572389
-1.28	2.602834702	6.878849983	-0.006903913	2.48E-07	0.817704678	0.192278594	-0.109550981	-0.030341004
-1.27	2.58654809	6.875020027	-0.006903911	2.48E-07	0.811295033	0.190771401	-0.108937768	-0.030109499
-1.26	2.570389271	6.871220589	-0.006903909	2.48E-07	0.804885387	0.189264238	-0.108320741	-0.029878114
-1.25	2.554352522	6.86744976	-0.006903905	2.48E-07	0.798473358	0.187756479	-0.107699422	-0.029646252
-1.24	2.538450241	6.863710403	-0.006903903	2.48E-07	0.792063713	0.186249301	-0.107074766	-0.029414628
-1.23	2.522670269	6.860000134	-0.006903901	2.48E-07	0.785651684	0.184741542	-0.106445579	-0.029182528
-1.22	2.507024288	6.856320381	-0.006903899	2.48E-07	0.779242158	0.183234364	-0.105813054	-0.028950547
-1.21	2.491500855	6.852670193	-0.006903896	2.48E-07	0.77283001	0.181726605	-0.105176	-0.028718208
-1.2	2.476110935	6.849051952	-0.006903893	2.48E-07	0.766420364	0.180219412	-0.104535131	-0.028485988
-1.19	2.46084404	6.845462322	-0.006903892	2.48E-07	0.760008276	0.178711623	-0.103890685	-0.02825353
-1.18	2.445710659	6.84190321	-0.006903888	2.48E-07	0.753598452	0.177204415	-0.103241472	-0.028021072
-1.17	2.430705309	6.838374615	-0.006903886	2.48E-07	0.747188747	0.175697193	-0.102589158	-0.027788375
-1.16	2.415822029	6.834875107	-0.006903883	2.48E-07	0.7407763	0.174189374	-0.101932554	-0.02755556
-1.15	2.401073217	6.83140707	-0.006903881	2.48E-07	0.734366417	0.172682107	-0.101271657	-0.027322625
-1.14	2.386446476	6.827967644	-0.006903878	2.48E-07	0.727954149	0.171174288	-0.100606469	-0.02708957
-1.13	2.371953487	6.824559689	-0.006903876	2.48E-07	0.721544206	0.16966705	-0.099937467	-0.026856397
-1.12	2.357583284	6.821180344	-0.006903873	2.48E-07	0.715131879	0.168159187	-0.09926465	-0.026623104
-1.11	2.343346596	6.817832947	-0.006903871	2.48E-07	0.708721876	0.166651934	-0.098587541	-0.026389693
-1.1	2.32923317	6.81451416	-0.006903868	2.48E-07	0.702309489	0.165144086	-0.097906141	-0.026156162
-1.09	2.315252781	6.811226845	-0.006903865	2.48E-07	0.695899487	0.163636819	-0.097220687	-0.025922631
-1.08	2.3014009	6.807970047	-0.006903864	2.48E-07	0.689489543	0.162129551	-0.096531181	-0.02568898
-1.07	2.287672043	6.804740906	-0.006903861	2.48E-07	0.683077097	0.160621703	-0.095837621	-0.025454973
-1.06	2.274076462	6.801543713	-0.006903858	2.48E-07	0.676667154	0.15911445	-0.09513977	-0.025221203
-1.05	2.260604143	6.798376083	-0.006903855	2.48E-07	0.670254827	0.157606602	-0.094437627	-0.024987076
-1.04	2.247264862	6.795239925	-0.006903853	2.48E-07	0.663844824	0.156099349	-0.093731431	-0.024752949
-1.03	2.23404932	6.792131424	-0.006903851	2.48E-07	0.657432556	0.154591531	-0.093020944	-0.024518584
-1.02	2.220966578	6.789056301	-0.006903849	2.48E-07	0.651022792	0.153084308	-0.092306642	-0.024284218
-1.01	2.208012581	6.786009789	-0.006903846	2.48E-07	0.644612968	0.15157707	-0.091588048	-0.024049853
-1	2.195181608	6.782992363	-0.006903845	2.48E-07	0.63820076	0.150069267	-0.090865163	-0.02381513
